0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
152,29,0,0,0,0,1,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
21,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2
0,0,0,154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0
0,0,0,4,188,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0
0,0,0,0,0,121,0,0,0,0,11,11,0,0,13,30,0,0,2,1,2,0,1,0,8,0,0,0,0
2,3,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,2,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,9,0,0,13
0,0,0,0,0,0,0,0,174,0,3,0,0,7,0,0,0,0,0,0,3,12,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,2,138,3,1,0,0,1,0,0,0,0,0,29,26,0,0,0,0,0,0,0
0,0,0,0,0,14,0,0,1,8,114,3,0,0,33,9,0,0,6,2,7,1,0,0,0,2,0,0,0
0,0,0,0,0,11,0,0,1,0,2,157,0,0,4,7,0,0,0,0,3,0,0,0,14,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,8,1,0,0,0,178,0,0,0,0,7,1,0,0,0,0,2,3,0,0,0
0,0,0,0,0,21,0,0,3,0,12,7,0,0,127,7,0,0,3,0,0,0,1,0,1,18,0,0,0
0,1,0,0,0,29,0,0,3,1,10,10,0,0,7,75,0,0,2,0,4,0,0,0,55,3,0,0,0
3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,193,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,187,0,0,0,1,0,4,0,0,0,1,0
0,0,1,0,0,2,0,1,0,0,5,0,0,2,0,4,0,0,168,2,0,0,5,0,0,5,0,0,5
0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,193,0,0,0,0,0,0,0,1,0
0,0,0,0,0,1,0,0,0,7,0,3,0,0,0,1,0,0,0,0,176,5,0,0,7,0,0,0,0
0,0,0,0,0,0,0,0,4,25,0,0,0,1,0,0,0,0,0,1,4,165,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17,0,0,1,0,0,0,1,1,0,0,5,0,0,0,153,0,1,12,0,0,9
0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,195,0,0,1,0,0
0,0,0,0,0,7,0,0,4,1,5,25,0,0,3,35,0,0,4,0,13,0,0,0,103,0,0,0,0
0,0,5,0,0,2,0,16,1,1,2,0,0,2,8,0,0,0,6,0,0,0,8,0,1,145,0,0,3
1,0,0,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,198,0
0,0,4,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,2,0,0,156
