energy_mean,energy_variance,energy_min,energy_max,energy_amplitude,spectral_skewness,spectral_kurtosis,mean_interband_diff,var_interband_diff,spectral_entropy,spectral_entropy_norm,effective_scales,spectral_flatness,energy_cdf_50,energy_cdf_80,idioma,nome_idioma,length
0.031249999999999997,0.017533584215942553,0.004248883773132345,0.7684286620636028,0.7641797782904705,5.386435659144034,27.020281897253238,0.025671102397052167,0.01804948872084974,1.3289165981332125,0.3834442771763634,3.776949216321135,0.2676276398963424,0.0,0.1875,he,Hebraico,6212
0.031249999999999993,0.013870147181253548,0.0056073501177696565,0.686802173027945,0.6811948229101753,5.383643333615334,27.0008014077023,0.023377895237424746,0.014285996035009118,1.6863046380237032,0.486564667740971,5.399490720065647,0.3570626200919344,0.0,0.34375,he,Hebraico,5192
0.031249999999999997,0.01430902803570353,0.006583763209790229,0.6971889104552514,0.6906051472454612,5.386116728618484,27.018053884287156,0.02331791663470439,0.014528663419602619,1.6476850456107397,0.4754214088499039,5.194939847752607,0.351154132453706,0.0,0.28125,he,Hebraico,6563
0.03125,0.01845152390960643,0.002950920999452608,0.787481164408595,0.7845302434091423,5.386474714238589,27.020572097148307,0.02587260854251417,0.0192075199639339,1.237900277925802,0.3571825184157248,3.4483652491729675,0.24261455585320235,0.0,0.125,he,Hebraico,16746
0.031249999999999997,0.0173482116313173,0.004709954417106839,0.7645411759904394,0.7598312215733325,5.386899595292656,27.023506689614486,0.025507901447334023,0.017828740545262303,1.349037455235334,0.38924992932829666,3.85371437231188,0.2745668393900258,0.0,0.15625,he,Hebraico,6849
0.03125,0.013520995161686844,0.003659738017019226,0.6772149567880993,0.67355521877108,5.350434808194805,26.763914128185313,0.022640583059193573,0.012457774622446665,1.6723052495102524,0.48252529806420436,5.324427795141831,0.32221347794019944,0.0,0.1875,he,Hebraico,5580
0.031249999999999993,0.016374484305021773,0.0039689676146520475,0.7435323853813712,0.7395634177667192,5.383707928076318,27.00126012622953,0.024971379794532487,0.0164944332542799,1.4345965973555366,0.4139370793362027,4.197951202551499,0.28759536391162077,0.0,0.15625,he,Hebraico,5225
0.031249999999999997,0.017100180402536424,0.004627946504241483,0.7592523302717643,0.7546243837675228,5.386238498984104,27.018908880249477,0.02540542798641558,0.01739544987003868,1.3709339837453125,0.3955679319471026,3.9390279660403014,0.2779265808256283,0.0,0.15625,he,Hebraico,5026
0.031249999999999997,0.017818770870753703,0.004866370320466919,0.7744485446962186,0.7695821743757517,5.387568821257482,27.02815899790607,0.025711371378758674,0.018391941099248275,1.305680069936963,0.3767396323771223,3.6901978331569625,0.2662197610376826,0.0,0.125,he,Hebraico,5406
0.03124999999999999,0.017473860449603806,0.004659299283150189,0.7671838452421946,0.7625245459590444,5.386711415044112,27.022194660892495,0.02531526356006926,0.017814342011023263,1.3360537221156352,0.3855036158514936,3.804002196553831,0.27081142009118364,0.0,0.125,he,Hebraico,5634
0.03125,0.018119452533256523,0.004671998925365008,0.7806806790563414,0.7760086801309765,5.387289522029623,27.026216023353513,0.02577360631417318,0.0187218556392039,1.2751058590197908,0.3679177798832628,3.5790802679773845,0.2575549589338015,0.0,0.125,he,Hebraico,10575
0.03125,0.017525700608191346,0.0039532365655309595,0.7682752175533716,0.7643219809878407,5.386721417578502,27.022281330036392,0.02539960395284392,0.018238381547195228,1.330460464438064,0.3838897428287244,3.782784824491651,0.26821768657658146,0.0,0.21875,he,Hebraico,16815
0.03125,0.016837660958862157,0.005190173020132925,0.7536369086190426,0.7484467355989097,5.38610395026961,27.017960492517307,0.025244715444075562,0.017427169147820228,1.3966424773361523,0.40298583518954867,4.041607372540338,0.28475382302198116,0.0,0.21875,he,Hebraico,5873
0.03125,0.016829159783927496,0.005439521004049578,0.7534730731633698,0.7480335521593202,5.3865453802068,27.021035744761885,0.02509219979284069,0.01720060630689571,1.3989611748570843,0.4036548698725027,4.050989510502166,0.2865705186019258,0.0,0.1875,he,Hebraico,5386
0.031249999999999997,0.017312797029591508,0.004132052669819272,0.7637437303191964,0.7596116776493771,5.385759325203999,27.015564514823865,0.025327812619421294,0.017622562106439425,1.3483454122150396,0.38905024792160453,3.851048358782742,0.27084342744581136,0.0,0.15625,he,Hebraico,7910
0.03125,0.018806116809237106,0.003063877720087303,0.7947013496442835,0.7916374719241962,5.386213024638869,27.018738368071396,0.026371204989503388,0.01953781500068939,1.2022474549684392,0.3468952882408689,3.32758712734021,0.23368410018391195,0.0,0.0625,he,Hebraico,7606
0.031249999999999997,0.0162905168012797,0.005130039896967126,0.7417475511840083,0.7366175112870411,5.3847701397021455,27.00863274982003,0.024779355173522238,0.01636794201671108,1.4469010145757595,0.4174873836771316,4.249923635153672,0.29488299682004293,0.0,0.1875,he,Hebraico,5503
0.03125,0.017130792397353618,0.004282174238340277,0.7599222660476826,0.7556400918093423,5.386677726285735,27.021966206905287,0.025244807021012224,0.017627684802999415,1.3695193544956465,0.3951597562264647,3.9334596413503773,0.27895775840164216,0.0,0.1875,he,Hebraico,5455
0.031249999999999997,0.0182508985329983,0.004482103439364954,0.7833368831782624,0.7788547797388975,5.3859860565424755,27.0171035478852,0.025901578343027955,0.018704436098747244,1.2575537522219002,0.36285331239636875,3.516807972576121,0.24984842130351656,0.0,0.0625,he,Hebraico,5564
0.03125,0.016576249155558456,0.005485897940858695,0.748019138384081,0.7425332404432222,5.386388159946472,27.019939211104255,0.02569141076861826,0.0170450357150791,1.4233890179975734,0.41070325550418213,4.151165001073901,0.29247220351777564,0.0,0.21875,he,Hebraico,5056
0.03124999999999999,0.018834462365753483,0.003489309903425144,0.7953205260446269,0.7918312161412018,5.387206084166077,27.025637661534315,0.026152912942055875,0.019577992168140972,1.204628615988869,0.34758234608001537,3.3355200891813963,0.23944560485513583,0.0,0.0625,he,Hebraico,6330
0.03125000000000001,0.016812273583528638,0.004991905549355343,0.7531332302264537,0.7481413246770984,5.387081827200761,27.024782618232063,0.025067516746402094,0.01743103589776925,1.402192361788217,0.4045871933448488,4.0641001849797656,0.2884133194589101,0.0,0.21875,he,Hebraico,7547
0.03125000000000001,0.019681826709039035,0.0023914478522879066,0.8122943845048135,0.8099029366525256,5.386656560078747,27.021828819563805,0.02704249438159965,0.020481919174941715,1.1177517750544375,0.3225149885631746,3.057971461493627,0.21345504158194534,0.0,0.0,he,Hebraico,5598
0.03125,0.017234762516958907,0.005202680295873693,0.7621335747847713,0.7569308944888976,5.3867593026191605,27.02252687166572,0.025277404524256416,0.017789093164727675,1.359774160320455,0.39234788756465494,3.8953134861008785,0.27710881910176705,0.0,0.1875,he,Hebraico,8437
0.03125,0.015598538191399794,0.0038401022319430804,0.7265028795106113,0.7226627772786682,5.3849777380865325,27.010213361560513,0.024186746235096902,0.016265030011314425,1.5141631112575125,0.4368951223416434,4.545615360243491,0.30860662755675616,0.0,0.34375,he,Hebraico,17793
0.03125,0.017922114946580844,0.004390691872510005,0.7765740210292688,0.7721833291567588,5.38695498496584,27.023888409399312,0.025666210111000867,0.018506534674965457,1.2930280087856847,0.37308901920112764,3.6438033363968483,0.26077750898310864,0.0,0.15625,he,Hebraico,6327
0.03125,0.016696137716020205,0.005336711453529628,0.7506248643415097,0.74528815288798,5.386827125372786,27.02299510009302,0.02522357078387556,0.017301169483329194,1.4130612208435824,0.40772328315670814,4.10851323947555,0.2911008244536065,0.0,0.21875,he,Hebraico,5545
0.03125,0.017176202168009247,0.005358347357184145,0.7609011595894779,0.7555428122322938,5.387002660949191,27.024224083587008,0.025279706718821796,0.017762080637185804,1.366340884605973,0.3942426436769753,3.9209771065075816,0.27939853905410356,0.0,0.21875,he,Hebraico,11304
0.03125,0.018023419066630575,0.003902960169007826,0.7786425784515255,0.7747396182825177,5.386151898665957,27.018292195100766,0.026185532510867103,0.018658045455503675,1.2798719245629946,0.3692929757080092,3.596179113861831,0.2547234498904426,0.0,0.15625,he,Hebraico,5283
0.03125,0.01603409291599832,0.005082710871586028,0.736068331697622,0.7309856208260359,5.383182348714425,26.99756709195006,0.024194608275088455,0.01605780905426976,1.4675287243806752,0.4234392826052213,4.338500252193835,0.2961763602342115,0.0,0.15625,he,Hebraico,6793
0.03125,0.01798932724694181,0.0043982947904000706,0.7779222911605826,0.7735239963701825,5.3858506066964,27.016192568430643,0.026578133531030702,0.018665546124691304,1.2820181978408227,0.3699122592708722,3.603905785804886,0.2542524690957328,0.0,0.15625,he,Hebraico,5596
0.031249999999999997,0.01616258472249229,0.004887556952690363,0.7389807401889393,0.734093183236249,5.385456132862997,27.01345911805922,0.024784707868613302,0.01648741499290794,1.4611447801712245,0.421597265674764,4.310891728034908,0.2994487051727087,0.0,0.21875,he,Hebraico,6429
0.03125,0.017853153015752177,0.004733830553113582,0.7751146778012019,0.7703808472480883,5.38639984461418,27.020024563321904,0.025977858075792334,0.01831699470646171,1.2975363786020582,0.3743898597564428,3.660268035965123,0.259943090980872,0.0,0.125,he,Hebraico,5165
0.031249999999999997,0.017072672360746385,0.0052299849145286325,0.7586944003328603,0.7534644154183316,5.386897048879488,27.023492980740517,0.025468215173767215,0.017585540067022464,1.376024983330622,0.39703688391808134,3.959132688926578,0.2813165847023248,0.0,0.1875,he,Hebraico,6057
0.03125,0.016040839383838122,0.00575484179929304,0.7363497344500488,0.7305948926507557,5.386421835995084,27.020170837143343,0.024429100416350585,0.016268517678353578,1.476421516709346,0.42600520008366705,4.3772536917087965,0.3064764463191194,0.0,0.21875,he,Hebraico,9521
0.03125,0.004289108740721478,0.008696347739887911,0.39380271369560554,0.3851063659557176,5.290648664426342,26.352547955455197,0.0173256212964308,0.004226119192736854,2.7125298999458307,0.7826706869829773,15.067346215412353,0.6437441550169339,0.15625,0.5625,he,Hebraico,6459
0.03125,0.005576992919293838,0.001456099230785358,0.37901045504550107,0.3775543558147157,3.5057221758862673,12.470857782271805,0.02443959966392692,0.004052626873259625,2.055103230402894,0.5929774478034288,7.807643817253098,0.2117545602001182,0.0625,0.125,he,Hebraico,5393
0.03125,0.016808894079446073,0.004415026500264612,0.7529646714904047,0.7485496449901401,5.3847961679492125,27.00885959490521,0.025252962683171044,0.01704749397099632,1.39479150529022,0.40245175755125057,4.034133389473879,0.2799862913418111,0.0,0.1875,he,Hebraico,5437
0.03125,0.018944331065883967,0.003029787243985726,0.7975153179471242,0.7944855307031384,5.386519969482165,27.020868462494864,0.026320033006357345,0.01970974520557397,1.1903151303722677,0.3434523471366341,3.288117229740157,0.23241678831552454,0.0,0.03125,he,Hebraico,7578
0.03125,0.012068520389152664,0.008046105676256483,0.6428479018475264,0.6348017961712699,5.38649654792085,27.020715218525783,0.020961667773646806,0.012274317107091202,1.8749343188372636,0.5409916887558094,6.5203908394134436,0.4142379357400838,0.0,0.46875,he,Hebraico,40138
