idioma,nome_idioma,mean,median,std,variance,min,max,amplitude,skewness,kurtosis,energy,rms,mean_abs_diff,var_diff,autocorr_lag1,shannon_entropy,shannon_entropy_norm,unique_symbols,length
cs,Tcheco,0.015404945278620994,0.02466216216216216,0.033877937645841044,0.0016137113473126557,1.0,0.06360723709008669,0.0636072370900867,0.4885150945735931,0.21504733866942496,0.0005044579572261348,0.026958368770381613,0.022442964282972988,0.002590248774147828,0.21593380360147765,0.8075230305371544,0.8792021701043229,0.25170068027210885,0.01608963832811272
cs,Tcheco,0.023152899301201905,0.025337837837837843,0.09363531762341692,0.009975877583567787,1.0,0.06360723709008669,0.0636072370900867,0.23533548008828564,0.0399712780058144,0.0030610986593889314,0.08398617986454594,0.04761432204085824,0.01611365978126343,0.20609740264210125,0.7846073202387343,0.8584472276775776,0.24489795918367346,0.024162055499592938
cs,Tcheco,0.01798272862139443,0.02466216216216216,0.06434133226902695,0.004996926508197755,1.0,0.06352085689156929,0.06352085689156929,0.31596789170814304,0.07772871125754698,0.0014839178695506368,0.05503204764469112,0.0310165583948784,0.00804762084483211,0.2095750708666741,0.8541023425191552,0.9173815465936368,0.272108843537415,0.019691178296926973
cs,Tcheco,0.019329880508562405,0.02466216216216216,0.06958526198838444,0.005763889604909629,1.0,0.06352085689156929,0.06352085689156929,0.2960262878485118,0.0674703146877542,0.00146271487040025,0.06027298233766985,0.03694141082067137,0.009342105409988163,0.20371288156723621,0.8504852544867845,0.9425277589903591,0.22448979591836732,0.008293201230871142
cs,Tcheco,0.022523970278677318,0.025337837837837843,0.09124938543660813,0.009507065981610453,1.0,0.06352085689156929,0.06352085689156929,0.239401134774551,0.0415784679593152,0.0028371978625840602,0.08156873300839576,0.045181670768302026,0.015403106402028513,0.20343193372933327,0.8294826220141904,0.8910321328464188,0.272108843537415,0.021761028853716766
cs,Tcheco,0.017558610250335987,0.02466216216216216,0.06537302557439532,0.0051435353404018225,1.0,0.06352085689156929,0.06352085689156929,0.31378788780914213,0.07607141335581102,0.0012353150019823167,0.055894208202374104,0.030491976372444995,0.00833975831248811,0.20357107971313926,0.857507998610834,0.9414976294997268,0.23809523809523808,0.0049538423325835995
cs,Tcheco,0.018480752218014592,0.02466216216216216,0.0771441065290229,0.006964822292377821,1.0,0.06359938434476693,0.06359938434476693,0.27642023034219004,0.05706369804051854,0.0016092884968838229,0.06723536703520433,0.033195932766384814,0.011257704053528828,0.20590144737146907,0.8593935645951041,0.9191419340803431,0.27891156462585037,0.0031185748388966317
cs,Tcheco,0.016994603862078673,0.025337837837837843,0.03049176204124643,0.001350636858671998,1.0,0.06360723709008669,0.0636072370900867,0.501624960934016,0.24059019051632055,0.0006000890030366815,0.02477790456989869,0.02481075992632635,0.0021560451305864307,0.22158325636171097,0.8319713272710345,0.8823828497406858,0.292517006802721,0.03722971201479254
cs,Tcheco,0.02233436225270549,0.025337837837837843,0.0858832549811497,0.008493681807920395,1.0,0.06360723709008669,0.0636072370900867,0.25179851415660426,0.04662914715092915,0.0022504229337084306,0.07639340661267192,0.04406630954415197,0.013744611084264093,0.20463300354528238,0.8138254687547875,0.902573455032281,0.22448979591836732,0.011949937214533121
cs,Tcheco,0.01792037483459037,0.025337837837837843,0.05582121699408704,0.0038663988988278395,1.0,0.06360723709008669,0.0636072370900867,0.3506431173865088,0.09869787920057702,0.0010907082109345772,0.04712889320204025,0.031027731622273222,0.00621687068097323,0.21149756721888766,0.8315726616435097,0.8894393725852625,0.27891156462585037,0.014240571830713825
cs,Tcheco,0.02532481212972033,0.025337837837837843,0.10547880084691097,0.01246912899801144,1.0,0.06360723709008669,0.0636072370900867,0.2136116495809158,0.03209694060444132,0.003005520958063589,0.09582153811514854,0.05578967399691196,0.020211751998741378,0.20281791206377187,0.8006040402103929,0.8601246454836888,0.272108843537415,0.005878375581283041
cs,Tcheco,0.028108479501010756,0.02466216216216216,0.13483519718615217,0.019841401711882322,1.0,0.06352085689156929,0.06352085689156929,0.1749647011949247,0.020255971149610703,0.007313727129039499,0.1248771923055355,0.06782198514452442,0.03212237690676159,0.203593965575401,0.8674488450800635,0.9356529062755414,0.2653061224489796,0.04406021885219888
cs,Tcheco,0.03070412887265073,0.02398648648648649,0.15581277607998892,0.026150353513715755,1.0,0.06360723709008669,0.0636072370900867,0.15564654600765265,0.015391414118244608,0.006215614218982583,0.14586391690845657,0.08127874222077949,0.042486288872572775,0.200367746265821,0.8437567359149163,0.9223983789149874,0.24489795918367346,0.006043963625826224
cs,Tcheco,0.01773119166264713,0.02601351351351351,0.02493756549774328,0.000968076817112902,1.0,0.06352085689156929,0.06352085689156929,0.5323797218906117,0.299400346475676,0.00033324217534430286,0.020764630892409142,0.024084670805633528,0.0015510548466534698,0.22065968056440452,0.824249435098052,0.8972396058287131,0.25170068027210885,0.012060329244228576
cs,Tcheco,0.017689504316686065,0.025675675675675677,0.03953280883912329,0.002103440524266104,1.0,0.06360723709008669,0.0636072370900867,0.4297890601102636,0.1645686021460927,0.0007840641690858963,0.03256157262984678,0.02531244405011067,0.003297627778746742,0.2350347697937337,0.7923284842543612,0.8367062627530599,0.2993197278911564,0.029626460969518
cs,Tcheco,0.020544609589125042,0.025675675675675677,0.0693068065158485,0.0057218004765039856,1.0,0.06360723709008669,0.0636072370900867,0.29748091211505934,0.06808020206098524,0.002388822435778609,0.06030454558622135,0.037542922552624064,0.00926493165541616,0.20452438191366512,0.7800654668235774,0.8786826460718538,0.20408163265306117,0.05127709779353931
cs,Tcheco,0.02406472042527995,0.02466216216216216,0.11466786623149906,0.014594098826305264,1.0,0.06360723709008669,0.0636072370900867,0.2000532727492266,0.027547567156150005,0.005386522212930529,0.10451315545387162,0.054676953545544145,0.02358721934727307,0.2052704911974798,0.8667852320995082,0.9119465064744816,0.3061224489795918,0.043687645751976714
cs,Tcheco,0.01965220683262302,0.02398648648648649,0.10065294168716522,0.011419820988966352,1.0,0.06360723709008669,0.0636072370900867,0.22394993371156247,0.035410266166064394,0.0029588480686019132,0.09010973765003992,0.04058195860250843,0.01834438446506135,0.21092597890931622,0.8463872196085298,0.9211125705016845,0.25170068027210885,0.012115525259076304
cs,Tcheco,0.023411018961884616,0.02466216216216216,0.10506915280192185,0.012378274067328344,1.0,0.06652845834903882,0.06652845834903882,0.2198834945518066,0.0341888270395732,0.0038027032863522303,0.09507034819900384,0.05020465445972528,0.02004118732890025,0.2038263026338959,0.8510078901146079,0.888132243924419,0.31972789115646255,0.025238377789123634
cs,Tcheco,0.019138226749299842,0.025675675675675677,0.03527043613437507,0.0017284551412753348,1.0,0.06352085689156929,0.06352085689156929,0.45124626123815004,0.19067671006702436,0.0015805586592676963,0.02949589861895691,0.030126792132107318,0.0027873823735674245,0.21147951036096127,0.7843895847853666,0.854255503334884,0.25170068027210885,0.13426430611709836
cs,Tcheco,0.030633951108791125,0.025,0.295484770739357,0.09027512112442293,1.0,0.40465196632742806,0.40465196632742806,0.44240785518267783,0.16230348458117988,0.024502824307976064,0.28490957055354255,0.05245008741936948,0.05798352762532562,0.7437243567254921,0.833135026296288,0.8658732373241513,0.32653061224489793,0.018090493866342858
cs,Tcheco,0.032338776876130015,0.025337837837837843,0.2246481001389067,0.052946676336138906,1.0,0.2797383465259454,0.2797383465259454,0.3273925091656135,0.09273758706293243,0.014549422940785598,0.21427652054242624,0.05938868415976039,0.03565840265661443,0.7276568981542728,0.8302129554323698,0.8594171903928627,0.3333333333333333,0.018380272944293424
cs,Tcheco,0.022537441689834573,0.025337837837837843,0.09369661209098162,0.009988069193825048,1.0,0.06360723709008669,0.0636072370900867,0.23555432646411253,0.04000233937890519,0.0026274020741902456,0.08392248854795249,0.045598574680518714,0.01610118267033932,0.20789666830172643,0.8217615477749622,0.8715348166808259,0.292517006802721,0.012032731236804706
cs,Tcheco,0.017815193375681573,0.025675675675675677,0.04388541433142476,0.0025233279324630947,1.0,0.06360723709008669,0.0636072370900867,0.41025955927447094,0.1438096680424887,0.0007063048652647039,0.036378975486035525,0.028746067587522246,0.004042401028320109,0.2158554078027085,0.7908663063953165,0.8775510133235584,0.22448979591836732,0.010652830865611501
cs,Tcheco,0.049558288449274165,0.025337837837837843,0.39658206850408345,0.1606844391848579,1.0,0.3198815806005779,0.3198815806005779,0.24265967854323617,0.04449131744503511,0.04419341485836108,0.38771732202176173,0.06110871460379048,0.05896412123405917,0.8979750674448708,0.822375284187687,0.819998204241668,0.401360544217687,0.019042625122466156
cs,Tcheco,0.017551824175787923,0.02331081081081081,0.08810904340169669,0.00890712776409996,1.0,0.06352085689156929,0.06352085689156929,0.2490755502843061,0.045061356531527236,0.0021759875212012765,0.07757043774046364,0.03501316897919233,0.014342314017688748,0.20902309223762014,0.9100439357734325,0.9855218633056593,0.2585034013605442,0.007768839089817722
cs,Tcheco,0.022075474105681777,0.02466216216216216,0.09125923297188987,0.009508977857496978,1.0,0.06360723709008669,0.0636072370900867,0.24001030640359633,0.04182701097444774,0.0022151482181753702,0.08148775917135173,0.04612982232912304,0.015397489754759604,0.20396910827517592,0.8439737462072989,0.8988778278302381,0.28571428571428575,0.0035187459465426674
cs,Tcheco,0.01852707740993841,0.02466216216216216,0.06426323077607397,0.004985913333946388,1.0,0.06362294258072622,0.06362294258072622,0.3167637271941934,0.07806093770545228,0.0012586763800195128,0.05509411970347457,0.03232164822521134,0.008034890669867355,0.209045562209238,0.7991761598583835,0.8866076513938861,0.22448979591836732,0.007644648056410339
cs,Tcheco,0.024535325679500338,0.025,0.11085670743886591,0.013692564751697604,1.0,0.06360723709008669,0.0636072370900867,0.20535465407637823,0.029293675596923068,0.003992808651418672,0.1008880976825904,0.05569968823379106,0.022082193837251435,0.20727528476231807,0.8434609911135365,0.8983317158368715,0.28571428571428575,0.020891691619865052
cs,Tcheco,0.026266349055413443,0.025337837837837843,0.10468803711577475,0.012294044346855437,1.0,0.0636700590526448,0.0636700590526448,0.210156601642555,0.031587667426017894,0.003109333614136686,0.09523723289130753,0.05405049404592093,0.01950626735929789,0.2217761042466776,0.8386789726456048,0.8751531831099766,0.31972789115646255,0.00898315141646773
cs,Tcheco,0.02044002622053877,0.025675675675675677,0.06576956230556631,0.0052004434960627715,1.0,0.06352085689156929,0.06352085689156929,0.30881401833744787,0.07425252574926341,0.0015048608440162434,0.05697809195521941,0.034976397435156854,0.008458837760934772,0.20068920225389741,0.7985368024634265,0.8735075019715268,0.24489795918367346,0.016641598476589997
cs,Tcheco,0.024566012235953342,0.02466216216216216,0.11862363096391881,0.01556012629261872,1.0,0.06352085689156929,0.06352085689156929,0.19449506115125678,0.02583742349638025,0.003940155519927209,0.1084543664235363,0.057903947861331094,0.025212686364628013,0.20299645624481272,0.8656421212681709,0.9144196488476577,0.2993197278911564,0.010225061750541622
cs,Tcheco,0.03926627847065954,0.025337837837837843,0.1613946887106807,0.02797524110093265,1.0,0.0670310340495037,0.06703103404950371,0.14859915674370458,0.014047839413794304,0.006424674514125255,0.152655195338823,0.09420007208908451,0.04463418537288828,0.21653062292022052,0.864906909450254,0.879166492914397,0.3673469387755102,0.002787398749810266
cs,Tcheco,0.01851769537250567,0.025337837837837843,0.06783925993109163,0.005502503591809164,1.0,0.06360723709008669,0.0636072370900867,0.3043893849140747,0.07119315277607026,0.0023616237257483097,0.058438931718066675,0.0325594916145808,0.008872366703122213,0.20832359250307006,0.8208308658791119,0.877971058641076,0.27891156462585037,0.05537540189598311
cs,Tcheco,0.012804059442089604,0.02466216216216216,0.007817797594517341,0.00017155371833637483,1.0,0.0020417137831385854,0.0020417137831385854,0.04279815349095453,0.0007817656834274584,0.00015990741242833705,0.007234400560739731,0.01622194435263792,0.00025092364483398244,0.30966809594393974,0.8571399155920105,0.9167358601934106,0.27891156462585037,0.03609819371041412
cs,Tcheco,0.01873000141753203,0.025337837837837843,0.07116561282700236,0.006005658689590838,1.0,0.06360723709008669,0.0636072370900867,0.29400099520263245,0.06568263450300142,0.0016552674481287544,0.06162079244255571,0.033374190404886275,0.00964364318839083,0.2119163763840762,0.7915782779981626,0.8580968500465023,0.2585034013605442,0.014626943934647918
cs,Tcheco,0.01841374196156324,0.024324324324324326,0.08323739148508909,0.008014912028372081,1.0,0.06352085689156929,0.06352085689156929,0.2605776971992255,0.049885593068314436,0.0019986702522480824,0.07304837968721194,0.0342663844099412,0.012953074226681982,0.20586483512286538,0.8516268405891532,0.9186771526819442,0.2653061224489796,0.008651975327381364
cs,Tcheco,0.019306249835035597,0.02466216216216216,0.07766147823889227,0.007051140093756496,1.0,0.06360723709008669,0.0636072370900867,0.2741914943492632,0.056247953278778066,0.00227803216542068,0.06790685113421359,0.03617608601772041,0.011316369045456909,0.21215846920005998,0.8302783888725838,0.888057562058238,0.27891156462585037,0.02820516358718901
cs,Tcheco,0.032515405377010295,0.02466216216216216,0.15562443912508553,0.02608985203152618,1.0,0.06360723709008669,0.0636072370900867,0.1557873852174947,0.015422148873663343,0.006033856558599731,0.14594714552098945,0.0807512107748928,0.04229394820480721,0.20236990692095988,0.8362605040072733,0.9061583165388458,0.2585034013605442,0.003918917054188689
cs,Tcheco,0.0214370944436429,0.025,0.08623024106239552,0.0085574927334287,1.0,0.06352085689156929,0.06352085689156929,0.24291774334067548,0.04432797350688024,0.0021233362411717423,0.07653645934984528,0.03894794831955229,0.013301967918462183,0.23983573088600432,0.8573996283019087,0.8471716513957008,0.42176870748299317,0.007589452041562611
cs,Tcheco,0.02427503598035428,0.02466216216216216,0.11402051251971076,0.014438947606725736,1.0,0.06360723709008669,0.0636072370900867,0.2008929801371728,0.02782975406434208,0.00519467582221088,0.10391892156595041,0.05581771572632271,0.023292834904795782,0.20695063053111,0.8488120611321555,0.8929389887988055,0.3061224489795918,0.04087264899474258
cs,Tcheco,0.023625460079274085,0.025337837837837843,0.04159855233932439,0.0022980619810571566,1.0,0.06352085689156929,0.06352085689156929,0.2147544948472449,0.06491895765897301,0.0006190841966954701,0.03641480437958727,0.02338726928968126,0.0019573390887289805,0.6235110537735931,0.8574350780086377,0.8589932523529393,0.39455782312925164,0.002594212697843226
cs,Tcheco,0.12722403272676086,0.024324324324324326,0.6917727575714577,0.48158531446425373,1.0,0.5124466013318256,0.5124466013318256,0.14537552011948646,0.01530101803744291,0.1292182090938136,0.6898183208492427,0.2478079625469629,0.41930566097752187,0.618512392419966,0.9336439343554044,0.8022105797485914,0.7891156462585034,0.016407015413487144
de,Alemão,0.015376781166005191,0.024324324324324326,0.07552773921923389,0.006698548918121754,1.0,0.06356797336348786,0.06356797336348788,0.28697052300429815,0.06069729728947731,0.001560788668792503,0.06503689242364556,0.021301405175345046,0.010760411325084217,0.21144782173435997,0.6688393654440474,0.806279327495478,0.12925170068027209,0.004581269232361435
de,Alemão,0.012216162103466193,0.02398648648648649,0.051599546172903084,0.0033592543796325375,1.0,0.06360723709008669,0.0636072370900867,0.39111636021146157,0.1192190317138431,0.0007881195192926773,0.04171841871443599,0.011791197289622312,0.005386041631685245,0.21433763926181507,0.7196111596798742,0.8297988208757499,0.17687074829931976,0.004871048310312001
de,Alemão,0.023002793490167633,0.02331081081081081,0.2456510023853157,0.06298271829478713,1.0,0.3103247895464254,0.3103247895464254,0.34391939631598656,0.09379650176210105,0.018865908460927845,0.23437138972473293,0.017789104907051448,0.02203761182758842,0.9071734151919375,0.7639931844837908,0.8322604141865166,0.25170068027210885,0.026783866204860007
de,Alemão,0.01120771586181266,0.02398648648648649,0.026974067845919714,0.0011012845283130874,1.0,0.06360723709008669,0.0636072370900867,0.6301025113747167,0.3380791130912002,0.0004879924262863126,0.019678429903205816,0.0059709059983354615,0.001770776143523677,0.21667932399551346,0.7032755665832706,0.8071739146948345,0.18367346938775514,0.04345306268887386
de,Alemão,0.01673596608205895,0.02364864864864865,0.08341283697655724,0.008046231688941132,1.0,0.06472232692549315,0.06472232692549315,0.26467014620049834,0.050932012322544046,0.0019764337373343217,0.07288365171370881,0.025777096625439887,0.01298319072446081,0.20726229708238594,0.686207281540508,0.8365000963968894,0.11564625850340138,0.008127613186327959
de,Alemão,0.010178662815088686,0.02331081081081081,0.05011104104401671,0.003188820562425286,1.0,0.06362294258072622,0.06362294258072622,0.39963867601093056,0.12519639601755708,0.0012408450759015715,0.03981433879263138,0.010619248022079177,0.005069239440199556,0.2218660196497858,0.8141403133136449,0.8598270784997155,0.2993197278911564,0.04621286343126027
de,Alemão,0.043078936017639985,0.02331081081081081,0.20901291416735798,0.04604023525765764,1.0,0.06362294258072622,0.06362294258072622,0.12235625715600544,0.00863850515721503,0.011180754014289059,0.20005383821086262,0.12042161491118417,0.07478682561716193,0.20038749366991482,0.7846333581220388,0.8927323561221454,0.19047619047619052,0.007603251045274539
de,Alemão,0.026720855235646514,0.02398648648648649,0.14063510497230747,0.021498932979887662,1.0,0.06360723709008669,0.0636072370900867,0.17030804675679032,0.018892555587609817,0.007026917878833513,0.130351600722763,0.059708599090547286,0.03472065546466564,0.20576538277865267,0.700910648995998,0.795897845546734,0.1972789115646258,0.032427658723040195
de,Alemão,0.011297556416337281,0.02364864864864865,0.03063448561437214,0.0013612688324103424,1.0,0.06352085689156929,0.06352085689156929,0.5779596571236835,0.27884919243439743,0.00044035130795180095,0.022749922413248098,0.005522647090206691,0.0021978451506260775,0.21178920389138556,0.7395709390580236,0.8519949006251264,0.17687074829931976,0.02195421490568382
de,Alemão,0.012762167310235831,0.02331081081081081,0.06619957921660517,0.00526250686264704,1.0,0.06363864807136574,0.06363864807136575,0.3201162623895439,0.07703931690952558,0.00180181996851778,0.05557586159443122,0.01589527746761922,0.008483831304074313,0.2085774220665421,0.7540166664308259,0.8373897934339956,0.22448979591836732,0.035118464446866934
de,Alemão,0.018592137014470534,0.02398648648648649,0.10198130432799282,0.011704072985739127,1.0,0.0636700590526448,0.0636700590526448,0.22339664378195348,0.034914042444922404,0.0029214385746072448,0.09121835428685739,0.034342283030449186,0.018822143135544006,0.2099117728460578,0.6799762325636289,0.7857231832413987,0.17687074829931976,0.009686900605776275
de,Alemão,0.01018829435953347,0.02331081081081081,0.03524308556926694,0.0017261646110549361,1.0,0.06356797336348786,0.06356797336348788,0.5247728389823726,0.2249599818736568,0.0003907915179063488,0.02633841620996914,0.006512270847523257,0.0027509524122158262,0.22181296357709226,0.7316639319212361,0.8525784946739015,0.163265306122449,0.0031047758351847032
de,Alemão,0.024200701730487734,0.02398648648648649,0.2010065679744826,0.042690225229795105,1.0,0.23851143359718557,0.23851143359718555,0.32160492043561856,0.08652329548944528,0.009432982848122374,0.18986631163316692,0.035022185740739155,0.03332101720988806,0.6682398316687419,0.7344361117959022,0.8242984756579808,0.21088435374149656,0.002345830631028445
de,Alemão,0.04251767706429396,0.02364864864864865,0.5308568289970038,0.285354792797169,1.0,0.5116613267998492,0.5116613267998492,0.3425573677888533,0.09035917445116481,0.07578363016040936,0.5221147327718347,0.11788368984059966,0.45608130403999964,0.21468383475871403,0.7442980637573231,0.8187750992238532,0.23809523809523808,0.016696794491437725
de,Alemão,0.013665121703150988,0.02398648648648649,0.0667035057024419,0.005335701368814579,1.0,0.06360723709008669,0.0636072370900867,0.31829898225227005,0.07607313981849495,0.0018091263772978244,0.05625225335030319,0.01586900253934169,0.0085775268591201,0.2110609460611332,0.7087942731328316,0.8223345042479058,0.17006802721088438,0.03377996108680954
de,Alemão,0.016689392949538372,0.02398648648648649,0.0799970490514447,0.007447372876162567,1.0,0.06360723709008669,0.0636072370900867,0.2685129610315563,0.05342972791503676,0.007381415931423747,0.06958991054123925,0.02214002663720855,0.01179913072546284,0.2233495982992987,0.7154338192746859,0.6801558800587844,0.4829931972789115,0.21682374532558749
de,Alemão,0.019110487261517397,0.02364864864864865,0.10715275474271355,0.012843829712471807,1.0,0.06362294258072622,0.06362294258072622,0.21410272539717534,0.031766293183503894,0.0029036624343403154,0.09634988307836842,0.036690147946010526,0.0207024578812415,0.2078236332250982,0.7472606423398218,0.8383530926736071,0.21088435374149656,0.0029391877906415204
de,Alemão,0.010254604917821892,0.02331081081081081,0.0354483818149144,0.001743393585547878,1.0,0.06360723709008669,0.0636072370900867,0.5220053507790645,0.22283373455194208,0.00039168165108644556,0.026539877024393508,0.0071909824519064795,0.002787935366640806,0.21882482910741238,0.7342769473989137,0.8555022776610997,0.163265306122449,0.0026632077164028822
de,Alemão,0.015747855072828502,0.02364864864864865,0.08297223465220512,0.007967692708629764,1.0,0.06360723709008669,0.0636072370900867,0.2652537195096485,0.05109981804150001,0.0021583734809977086,0.07226761603709368,0.023226565794566507,0.012804816799057912,0.2108334862166878,0.7491371863813889,0.8362037600216146,0.21768707482993194,0.015551477183347373
de,Alemão,0.024559293918103697,0.02331081081081081,0.14894189164812074,0.02398840756116254,1.0,0.06753360974996858,0.06753360974996858,0.16620602346506613,0.01787803212699822,0.005467784839869953,0.13822382033756175,0.062893625806797,0.038854787367129016,0.20315106974153524,0.8063671605998188,0.9262749932158179,0.17687074829931976,0.0037257310022216494
de,Alemão,0.029801448271895476,0.02331081081081081,0.1647327590273643,0.029095903779256332,1.0,0.06360723709008669,0.0636072370900867,0.14921664052451822,0.01389324903182941,0.007541075447957253,0.15452767017921423,0.07968091302555586,0.04700781854746185,0.20534622650600612,0.800433372149886,0.914892171697085,0.18367346938775514,0.012777877437249036
de,Alemão,0.014338782250716362,0.02331081081081081,0.08060250645344799,0.00755184486746156,1.0,0.06362294258072622,0.06362294258072622,0.27187449455128576,0.05394197327600408,0.002783052587066267,0.06971105814565408,0.021752174114069205,0.012148133363521356,0.21000550752999642,0.7654827987463402,0.8626559514748087,0.20408163265306117,0.04353585671114546
de,Alemão,0.018996259452219496,0.02364864864864865,0.10550968851312756,0.012475992918334927,1.0,0.0636700590526448,0.0636700590526448,0.2169829569751479,0.032724147169545546,0.006353604807971223,0.09472697178044026,0.03642061468037547,0.020090274234867193,0.20860323134864148,0.7170620343834444,0.7892505310509677,0.23809523809523808,0.08513985290262044
de,Alemão,0.07301115312951607,0.02331081081081081,0.4832680392868404,0.23710338794284402,1.0,0.299134627465762,0.299134627465762,0.17376961722767223,0.02179787390716478,0.06339936493142218,0.4764644972579292,0.12303654634698871,0.1520004082220757,0.7459070341256897,0.7930876517057339,0.8046943020516135,0.3673469387755102,0.016434613420911015
de,Alemão,0.0347255197225112,0.02331081081081081,0.18340837961196302,0.03577098110245883,1.0,0.06362294258072622,0.06362294258072622,0.13637327333847088,0.011223359993584807,0.12759734091973107,0.17363735331876304,0.09244021830444826,0.05794526015427402,0.2027748761089985,0.8230518330381789,0.8729057627622185,0.292517006802721,1.0
de,Alemão,0.02434861751960164,0.02398648648648649,0.11695216409563435,0.015148177758496407,1.0,0.06360723709008669,0.0636072370900867,0.17351547631386785,0.02105879507170599,0.0035876056024358905,0.10678761419450282,0.0330194155416553,0.01837256224168693,0.4284388067174738,0.7625799663599162,0.8157803767597926,0.27891156462585037,0.00543680746250122
de,Alemão,0.020111229255950127,0.02398648648648649,0.11305853906989477,0.01420991758466664,1.0,0.06360723709008669,0.0636072370900867,0.20463071343638917,0.028691132351880817,0.005502399934947418,0.10228571080132413,0.039841104732507474,0.022942339713374577,0.20621102960923685,0.7327136589074164,0.8443693285081662,0.17687074829931976,0.049993790448329634
de,Alemão,0.029143675679119217,0.024324324324324326,0.15161604024561962,0.024818774132325083,1.0,0.0636700590526448,0.0636700590526448,0.15993120266793204,0.016333670883858852,0.005811451545886773,0.14150692636358114,0.0664665584228028,0.038743087452730626,0.2356456855763229,0.6992406240805378,0.8162990632418394,0.163265306122449,0.005078033365990983
de,Alemão,0.012957570216065768,0.02398648648648649,0.05559257218602723,0.0038380320717726468,1.0,0.06360723709008669,0.0636072370900867,0.36861356623966285,0.10477041403963648,0.0027964753660429612,0.04561827868385701,0.012866686776344487,0.006165969776583945,0.21217378998649888,0.7232985214558114,0.8205734753947762,0.1972789115646258,0.13462308021360858
de,Alemão,0.016219463696730652,0.02398648648648649,0.08647683167475669,0.008602985165124226,1.0,0.06374073376052268,0.06374073376052268,0.2562902264202769,0.04737512869014732,0.001940288911839059,0.07574197200687346,0.02506975995643499,0.013835480948288788,0.21016185327222361,0.7338048139904654,0.8365459675573939,0.19047619047619052,0.00271840373125061
de,Alemão,0.015605291654756447,0.02331081081081081,0.08460096745156562,0.008259927899223262,1.0,0.06362294258072622,0.06362294258072622,0.2610551854597739,0.0493290763242541,0.0035997437639823365,0.0738132020857133,0.02386781673229786,0.013307576561749202,0.20853078144138393,0.7517975152846921,0.8229739305249437,0.24489795918367346,0.06257848183361162
de,Alemão,0.014914401753684001,0.02364864864864865,0.07610678624514716,0.006793346520596219,1.0,0.06360723709008669,0.0636072370900867,0.28409912121097924,0.05960299129017725,0.0026189282072336304,0.06549747371460903,0.020966883712457703,0.01092987958381949,0.20997283241492307,0.7338399072514594,0.7781168478164613,0.292517006802721,0.04742717575791028
de,Alemão,0.015135932959780812,0.02331081081081081,0.0860235056510353,0.00851944539898972,1.0,0.06362294258072622,0.06362294258072622,0.25764538835837425,0.04789877310439203,0.00234629903536264,0.0751021812117514,0.02476992083103171,0.013679477184033272,0.2115436524786539,0.7539918193974775,0.8500270953786704,0.20408163265306117,0.017221156632491144
de,Alemão,0.02340414333859144,0.02398648648648649,0.12808741777921986,0.017996445747114797,1.0,0.0636700590526448,0.0636700590526448,0.18430329633268006,0.022638220293308663,0.004865015759975771,0.11752846106804025,0.05173391489993539,0.02892931007147704,0.2100169391366465,0.6863665393805112,0.7798675118924172,0.1972789115646258,0.01584125626129794
de,Alemão,0.012951681073157886,0.02331081081081081,0.06657915648489134,0.005317593318173247,1.0,0.06363864807136574,0.06363864807136575,0.31804027059874085,0.0761013275249854,0.001589984171941231,0.05597832052453894,0.016772289397579965,0.008570973892002435,0.2087483741799575,0.7857722077664298,0.8849544883541531,0.20408163265306117,0.02314092922490997
de,Alemão,0.019912185147734667,0.024324324324324326,0.10403407250549539,0.012150180024683654,1.0,0.06360723709008669,0.0636072370900867,0.2195147490883391,0.03357652074083964,0.007392343734020692,0.09344408727371888,0.03384572841175637,0.01957325928323269,0.20825969809030714,0.7018880783290837,0.7845668536315398,0.21768707482993194,0.1131932274489782
de,Alemão,0.013717048900027704,0.02331081081081081,0.07078980557112155,0.0059477197965641096,1.0,0.06362294258072622,0.06362294258072622,0.3029107039435079,0.06832714186466478,0.0017855868789086347,0.06015855549735173,0.017589966346840978,0.00957120979092917,0.2100047290139236,0.7359185805214659,0.8217576055536717,0.21768707482993194,0.02355489933626792
de,Alemão,0.01597640779275811,0.02331081081081081,0.09566201694071444,0.010382919301285895,1.0,0.07679199648197009,0.07679199648197009,0.2395268340972203,0.04090951371948079,0.0032195820490182564,0.0846149335394971,0.02808617247511736,0.01671266570742523,0.20916719824248153,0.7761905593863816,0.8744240318210987,0.20408163265306117,0.027529012405304337
de,Alemão,0.009808588161509531,0.02331081081081081,0.021966232336310988,0.0007883898743062076,1.0,0.06352085689156929,0.06352085689156929,0.7142054562256188,0.4505382040336299,0.00021789448287678378,0.015120438246341277,0.004863607990679364,0.001268706976002911,0.21878894914217292,0.7258973274699378,0.86084668816229,0.14285714285714285,0.011204791014088791
de,Alemão,0.021738231181945993,0.02331081081081081,0.17543687246542633,0.032837676158946276,1.0,0.20628376680487498,0.20628376680487495,0.3179559702488836,0.08481092602562539,0.008867232280892964,0.1641384658294681,0.038033359764702145,0.03340385039503968,0.5369309086802803,0.7586462151130431,0.8343288705552616,0.23809523809523808,0.017138362610219546
de,Alemão,0.014213883659811504,0.02364864864864865,0.07321239684785809,0.006326103055446145,1.0,0.06360723709008669,0.0636072370900867,0.2948483976190655,0.0643676450483871,0.0028343398882357245,0.0625797612524675,0.01761062394540964,0.010188530353581889,0.2091451235023352,0.7465246473361971,0.8333486069895693,0.21768707482993194,0.06475872442009686
